beneficiary_id,beneficiary_code,full_name,gender,age,country,status
3051,BEN003051,Kylie Hall,Female,16,Dr Congo,Refugee
3052,BEN003052,Julie Morgan,Female,46,Somalia,Refugee
3053,BEN003053,David Sparks,Male,21,Dr Congo,Host Community
3054,BEN003054,Joseph Richardson,Female,63,South Sudan,Refugee
3055,BEN003055,Gregory Jones,Male,78,Dr Congo,IDP
3056,BEN003056,Anne Jefferson,Male,74,Dr Congo,Refugee
3057,BEN003057,Natasha Davidson,Male,35,South Sudan,Refugee
3058,BEN003058,Ashley Schmitt,Male,40,Burundi,Host Community
3059,BEN003059,Tammy West,Male,71,Ethiopia,Host Community
3060,BEN003060,Christopher Sanchez,Female,4,Tanzania,Host Community
3061,BEN003061,Daniel Snyder,Female,30,Burundi,Refugee
3062,BEN003062,David Rodriguez,Female,19,Burundi,IDP
3063,BEN003063,Donna Benjamin,Male,41,Uganda,Refugee
3064,BEN003064,Bryan Warner,Female,53,Sudan,Host Community
3065,BEN003065,Amy Young,Female,62,Sudan,Refugee
3066,BEN003066,Harry Johnson,Male,48,Sudan,IDP
3067,BEN003067,Amanda Juarez,Female,35,Dr Congo,Host Community
3068,BEN003068,Michael Pope,Female,10,Burundi,Refugee
3069,BEN003069,Christopher Graham,Male,54,Kenya,IDP
3070,BEN003070,Brianna Jackson,Female,7,Somalia,Refugee
3071,BEN003071,Tammy Norton,Female,39,Burundi,Host Community
3072,BEN003072,Annette Stevens,Female,76,Tanzania,Host Community
3073,BEN003073,Richard Peters,Female,7,Sudan,IDP
3074,BEN003074,Janet Nelson,Male,70,Kenya,Refugee
3075,BEN003075,Craig Carter,Female,78,South Sudan,Host Community
3076,BEN003076,Jorge Johnson,Female,58,Ethiopia,Refugee
3077,BEN003077,Dawn Scott,Female,8,Tanzania,Host Community
3078,BEN003078,Margaret Martinez,Male,63,Tanzania,Refugee
3079,BEN003079,Tommy Martin,Female,38,Ethiopia,Host Community
3080,BEN003080,Ryan Gray,Female,60,Uganda,Host Community
3081,BEN003081,Rhonda Kennedy,Female,1,Kenya,Host Community
3082,BEN003082,Charles Ford,Male,78,Ethiopia,Refugee
3083,BEN003083,Kelly Larsen,Female,8,Dr Congo,Refugee
3084,BEN003084,Daniel Floyd,Female,43,Uganda,Refugee
3085,BEN003085,Garrett Cantrell,Male,5,Kenya,Refugee
3086,BEN003086,Mario Ray,Female,36,Somalia,IDP
3087,BEN003087,Karen Moore,Male,2,Ethiopia,Refugee
3088,BEN003088,William Hernandez,Female,18,South Sudan,IDP
3089,BEN003089,Ronald Anderson,Male,1,Tanzania,Host Community
3090,BEN003090,Maxwell Perry,Female,12,Sudan,Host Community
3091,BEN003091,Eric Joseph,Male,30,Kenya,IDP
3092,BEN003092,Alan Castillo,Female,13,Dr Congo,IDP
3093,BEN003093,David Williamson,Male,25,Ethiopia,IDP
3094,BEN003094,Natalie Hernandez,Female,77,Somalia,Refugee
3095,BEN003095,Brent Harper,Male,55,Uganda,Refugee
3096,BEN003096,Wendy Hansen,Female,70,Tanzania,IDP
3097,BEN003097,Kenneth Gilmore II,Female,57,South Sudan,Refugee
3098,BEN003098,Hayley Collier,Female,78,Tanzania,IDP
3099,BEN003099,Judy Howe,Female,55,Rwanda,Refugee
3100,BEN003100,Jeffrey Gomez,Male,29,Tanzania,IDP
3101,BEN003101,Tammy Greer,Male,35,South Sudan,Host Community
3102,BEN003102,Kristopher Carter,Male,41,Somalia,Refugee
3103,BEN003103,Ashley Goodwin,Male,35,Tanzania,Host Community
3104,BEN003104,Ryan Herrera,Male,2,Tanzania,IDP
3105,BEN003105,Frederick White,Male,80,Rwanda,Host Community
3106,BEN003106,Travis Brown,Female,7,Ethiopia,Refugee
3107,BEN003107,Adriana Choi,Male,26,Kenya,Host Community
3108,BEN003108,Janice Joyce,Female,13,Sudan,IDP
3109,BEN003109,Jessica Kelly,Male,72,Dr Congo,Host Community
3110,BEN003110,Brooke Foster,Female,79,Uganda,IDP
3111,BEN003111,Jacob Nelson,Male,79,Uganda,Host Community
3112,BEN003112,Lorraine Murphy,Female,70,Uganda,Refugee
3113,BEN003113,Melissa Kennedy,Male,61,Rwanda,IDP
3114,BEN003114,Stephanie Murray,Male,67,South Sudan,IDP
3115,BEN003115,Amy Perez,Male,45,Uganda,Refugee
3116,BEN003116,Janet Simmons,Male,38,Tanzania,Refugee
3117,BEN003117,Colton Smith,Male,4,Sudan,IDP
3118,BEN003118,Linda Ramos,Male,77,Tanzania,IDP
3119,BEN003119,Jonathan Ortiz,Male,5,Sudan,Host Community
3120,BEN003120,Paige Garcia,Male,63,Dr Congo,IDP
3121,BEN003121,Erica Jackson,Female,17,Somalia,Refugee
3122,BEN003122,Sherry Cain,Male,35,Sudan,IDP
3123,BEN003123,Shelley Jarvis,Female,76,Somalia,Refugee
3124,BEN003124,Allen Powell,Female,35,South Sudan,IDP
3125,BEN003125,Daniel Jones,Male,15,Ethiopia,Host Community
3126,BEN003126,Dr. Jodi Koch DDS,Female,11,Somalia,Refugee
3127,BEN003127,Joseph Luna,Female,57,Kenya,Refugee
3128,BEN003128,John Craig,Male,80,Burundi,Refugee
3129,BEN003129,Chad Stevens,Female,24,Dr Congo,Refugee
3130,BEN003130,Lynn Henry,Female,65,South Sudan,Host Community
3131,BEN003131,Mary Wagner,Female,51,South Sudan,Refugee
3132,BEN003132,Todd Drake,Female,7,Dr Congo,Host Community
3133,BEN003133,Danielle Kim,Male,33,Tanzania,Host Community
3134,BEN003134,Randall Holmes,Female,4,Uganda,IDP
3135,BEN003135,Jessica Ferrell,Male,44,South Sudan,Refugee
3136,BEN003136,Patricia Brown,Male,47,Rwanda,Refugee
3137,BEN003137,Christopher Martinez,Male,11,Ethiopia,Refugee
3138,BEN003138,Mr. Antonio Ryan,Male,30,Tanzania,Refugee
3139,BEN003139,David Lambert,Female,73,Ethiopia,Host Community
3140,BEN003140,Karen Snyder,Female,35,Ethiopia,IDP
3141,BEN003141,Laura Wells,Male,33,Tanzania,IDP
3142,BEN003142,Bryan Odom,Male,40,Somalia,Refugee
3143,BEN003143,Sara Franklin,Female,72,Dr Congo,IDP
3144,BEN003144,Adam Garrison,Male,54,Uganda,Host Community
3145,BEN003145,Alex May,Male,50,Tanzania,IDP
3146,BEN003146,Sarah Schwartz,Female,56,South Sudan,Refugee
3147,BEN003147,Tina Shields,Male,78,Dr Congo,Host Community
3148,BEN003148,Karen Ballard,Female,71,Somalia,IDP
3149,BEN003149,Mariah Carter,Male,60,Ethiopia,IDP
3150,BEN003150,Sarah Kim,Female,21,Somalia,Host Community
3151,BEN003151,Jennifer Allen,Female,42,South Sudan,Host Community
3152,BEN003152,Scott Bailey,Male,39,Ethiopia,Host Community
3153,BEN003153,Jaime Owens,Male,51,South Sudan,IDP
3154,BEN003154,Jennifer Rogers,Male,31,Somalia,IDP
3155,BEN003155,Brenda Harper,Male,58,Somalia,IDP
3156,BEN003156,Travis Chen,Female,39,Sudan,Refugee
3157,BEN003157,Anthony Long,Female,51,Dr Congo,Refugee
3158,BEN003158,Gregory Burke,Female,14,Burundi,IDP
3159,BEN003159,Richard Baker,Female,11,Burundi,IDP
3160,BEN003160,Nicole Stanley,Male,54,Rwanda,Refugee
3161,BEN003161,Kathy Cervantes,Female,41,Dr Congo,IDP
3162,BEN003162,Amanda Harvey,Male,1,Somalia,IDP
3163,BEN003163,Hunter Bartlett,Female,16,Rwanda,Refugee
3164,BEN003164,Susan Harrison,Male,48,Tanzania,Host Community
3165,BEN003165,Gina Hopkins,Male,26,Sudan,Host Community
3166,BEN003166,Alexis Mullins,Female,73,Rwanda,Refugee
3167,BEN003167,Troy Robinson,Female,2,Kenya,Host Community
3168,BEN003168,Rachel Tate,Female,18,Somalia,Host Community
3169,BEN003169,Scott Frederick,Female,79,Ethiopia,IDP
3170,BEN003170,Monica Davis,Female,12,South Sudan,Refugee
3171,BEN003171,Abigail Goodwin,Female,46,Kenya,IDP
3172,BEN003172,Jasmine Adams,Female,8,Somalia,Host Community
3173,BEN003173,Scott Mcintyre,Male,75,Tanzania,Host Community
3174,BEN003174,Raymond Rollins,Male,62,Dr Congo,IDP
3175,BEN003175,Timothy Atkinson,Female,42,Dr Congo,IDP
3176,BEN003176,Caleb Cain,Male,21,Somalia,Refugee
3177,BEN003177,Aaron Moreno,Female,27,Rwanda,IDP
3178,BEN003178,James Wilkerson,Male,34,Ethiopia,Refugee
3179,BEN003179,Helen French,Female,5,Somalia,Refugee
3180,BEN003180,Ryan Meyer,Male,64,Uganda,IDP
3181,BEN003181,Hannah Benton,Female,60,Dr Congo,Refugee
3182,BEN003182,Christopher Rodriguez,Female,2,Kenya,Refugee
3183,BEN003183,Jose Carpenter,Female,4,Uganda,Host Community
3184,BEN003184,Theodore Griffin,Female,9,Burundi,Refugee
3185,BEN003185,William Walls,Male,34,Kenya,Refugee
3186,BEN003186,Karen Miller,Female,73,South Sudan,Host Community
3187,BEN003187,Kelsey Wilson,Female,54,Ethiopia,Host Community
3188,BEN003188,Cynthia Warner,Female,12,Sudan,Host Community
3189,BEN003189,Thomas Miller,Female,32,Somalia,Host Community
3190,BEN003190,Misty Lamb,Female,51,Somalia,Refugee
3191,BEN003191,Andrea Haney,Male,29,Tanzania,IDP
3192,BEN003192,Cindy Jones,Male,21,Burundi,Host Community
3193,BEN003193,Daniel Thomas,Male,60,Uganda,IDP
3194,BEN003194,Mary Powell,Male,20,Somalia,Refugee
3195,BEN003195,Mario Sullivan,Female,42,Dr Congo,IDP
3196,BEN003196,Jennifer Simon,Female,46,Dr Congo,IDP
3197,BEN003197,Justin Richards,Female,58,Somalia,IDP
3198,BEN003198,Ms. Sarah Smith MD,Male,45,Burundi,Host Community
3199,BEN003199,David Guzman,Male,35,Sudan,Host Community
3200,BEN003200,Beverly Lewis,Male,14,Ethiopia,IDP
3201,BEN003201,Tammy Rodriguez,Male,18,Rwanda,Refugee
3202,BEN003202,Yolanda Anthony,Female,76,South Sudan,Refugee
3203,BEN003203,Michael Lewis,Male,48,South Sudan,IDP
3204,BEN003204,Riley Stone,Male,37,Kenya,IDP
3205,BEN003205,Harry Little,Male,56,Kenya,Host Community
3206,BEN003206,Susan Stewart,Male,34,Dr Congo,Refugee
3207,BEN003207,Randy Banks,Male,74,Uganda,Host Community
3208,BEN003208,Luis Gray,Male,7,Rwanda,IDP
3209,BEN003209,Jasmine Martinez,Male,25,Tanzania,Refugee
3210,BEN003210,Alexis Freeman,Female,71,Somalia,Refugee
3211,BEN003211,Diane Burgess,Male,49,Rwanda,Host Community
3212,BEN003212,Alexander Steele,Female,68,South Sudan,IDP
3213,BEN003213,Michael Molina,Female,7,Rwanda,Host Community
3214,BEN003214,Shawn Perez,Male,42,Somalia,IDP
3215,BEN003215,Bryan Woods,Female,14,Rwanda,IDP
3216,BEN003216,Katherine Cruz,Male,72,Uganda,Refugee
3217,BEN003217,Mrs. Christine Kramer,Female,29,Tanzania,Host Community
3218,BEN003218,Shelley Wade,Male,47,Ethiopia,Refugee
3219,BEN003219,David Norton,Female,45,Somalia,Refugee
3220,BEN003220,Angela Gonzalez,Male,79,Somalia,IDP
3221,BEN003221,Amy Nicholson,Male,28,Somalia,Refugee
3222,BEN003222,Sherry Cooley,Female,40,Rwanda,IDP
3223,BEN003223,Kenneth Perez,Female,11,South Sudan,Refugee
3224,BEN003224,Michelle Griffin,Female,7,South Sudan,Host Community
3225,BEN003225,Rebecca Thompson,Female,21,Burundi,Refugee
3226,BEN003226,Eric Lee,Male,80,Rwanda,IDP
3227,BEN003227,Ryan Bennett,Female,70,Dr Congo,Refugee
3228,BEN003228,Rhonda Figueroa,Male,28,Burundi,Host Community
3229,BEN003229,Patrick Olson,Female,67,Kenya,IDP
3230,BEN003230,Alexis Wright,Male,77,South Sudan,IDP
3231,BEN003231,Lisa Miller,Female,11,Ethiopia,Refugee
3232,BEN003232,Linda Skinner,Male,3,Tanzania,IDP
3233,BEN003233,Tammy Phillips,Female,61,Sudan,IDP
3234,BEN003234,Matthew Taylor,Male,56,Tanzania,Refugee
3235,BEN003235,Jaclyn Christensen,Female,25,Tanzania,Host Community
3236,BEN003236,Caroline Johnson,Male,15,Tanzania,Host Community
3237,BEN003237,Lisa Clark,Male,69,Somalia,IDP
3238,BEN003238,Mitchell Sanchez,Female,27,Dr Congo,Host Community
3239,BEN003239,Diana Pennington,Female,6,Kenya,Host Community
3240,BEN003240,Misty Kennedy,Male,63,Tanzania,Host Community
3241,BEN003241,Brent Price,Male,31,Burundi,IDP
3242,BEN003242,David Harris Jr.,Female,42,South Sudan,IDP
3243,BEN003243,Taylor Booth,Male,20,Somalia,IDP
3244,BEN003244,Wendy Crawford,Male,57,South Sudan,IDP
3245,BEN003245,Julie Steele,Female,17,Dr Congo,Host Community
3246,BEN003246,Carl Lopez,Male,77,Tanzania,Refugee
3247,BEN003247,John Rodriguez,Female,70,Rwanda,IDP
3248,BEN003248,Chelsea Scott,Female,5,Tanzania,Refugee
3249,BEN003249,Elizabeth Gray,Female,50,Uganda,Host Community
3250,BEN003250,Eric Beard,Male,71,Sudan,IDP
3251,BEN003251,Gina Clarke,Male,50,South Sudan,Refugee
3252,BEN003252,Deborah Bentley,Male,51,Ethiopia,Host Community
3253,BEN003253,Aaron Graham,Male,1,Dr Congo,Refugee
3254,BEN003254,Mrs. Lori Jones,Female,12,Kenya,IDP
3255,BEN003255,Angela Hubbard,Male,39,Dr Congo,IDP
3256,BEN003256,James Moody,Female,31,Kenya,Host Community
3257,BEN003257,John Rivas,Female,1,Dr Congo,IDP
3258,BEN003258,Amanda Guzman,Male,17,Uganda,Refugee
3259,BEN003259,Kristen Bender,Female,23,Uganda,IDP
3260,BEN003260,Monique Carney,Male,50,Ethiopia,Refugee
3261,BEN003261,Cindy Carroll,Female,32,Dr Congo,Host Community
3262,BEN003262,Lauren Lopez,Male,1,Kenya,Refugee
3263,BEN003263,Ashley Hernandez,Male,37,Uganda,IDP
3264,BEN003264,Kathryn Taylor,Male,20,Sudan,IDP
3265,BEN003265,Anthony Mcdowell,Male,5,Dr Congo,IDP
3266,BEN003266,Scott Klein,Male,28,Dr Congo,Host Community
3267,BEN003267,Caitlin Scott,Male,75,Somalia,Host Community
3268,BEN003268,Regina Chandler,Female,11,Burundi,IDP
3269,BEN003269,Melissa Hill,Female,68,Somalia,IDP
3270,BEN003270,Erika West,Male,54,Tanzania,IDP
3271,BEN003271,Elizabeth Martin,Male,52,Sudan,Refugee
3272,BEN003272,Bradley Bush,Female,36,Ethiopia,IDP
3273,BEN003273,Marc Mendoza,Female,16,Uganda,IDP
3274,BEN003274,Daniel Mccoy,Male,11,Sudan,Host Community
3275,BEN003275,Theresa Levine,Female,23,Burundi,Host Community
3276,BEN003276,Megan Stanley,Female,29,Kenya,Refugee
3277,BEN003277,Eric Anderson,Female,30,Uganda,IDP
3278,BEN003278,Ryan Bell,Female,23,Kenya,Host Community
3279,BEN003279,John Thomas,Male,47,Tanzania,IDP
3280,BEN003280,Kevin Henderson,Female,61,Tanzania,IDP
3281,BEN003281,Bryan Morgan,Male,19,Sudan,Refugee
3282,BEN003282,Brenda Parker,Male,48,Burundi,IDP
3283,BEN003283,Jennifer Bennett,Female,38,South Sudan,Host Community
3284,BEN003284,Cynthia English,Male,11,Somalia,IDP
3285,BEN003285,Sabrina Matthews,Female,43,South Sudan,IDP
3286,BEN003286,Jacob Miller,Female,27,Dr Congo,Host Community
3287,BEN003287,Melissa Evans,Male,76,Rwanda,Refugee
3288,BEN003288,Steven Alvarez,Male,55,South Sudan,Refugee
3289,BEN003289,Brenda Ramirez,Female,38,Rwanda,Host Community
3290,BEN003290,Dawn Estrada,Female,77,Somalia,IDP
3291,BEN003291,Kimberly Fisher,Female,49,Dr Congo,Refugee
3292,BEN003292,Austin Freeman,Male,16,Burundi,IDP
3293,BEN003293,Ann Andrews,Female,70,Ethiopia,Host Community
3294,BEN003294,Allison Nunez,Female,19,Tanzania,Refugee
3295,BEN003295,Anna Lopez,Female,80,Sudan,Host Community
3296,BEN003296,Edward Oconnor,Male,22,Somalia,IDP
3297,BEN003297,Jimmy Barry,Male,26,Burundi,Host Community
3298,BEN003298,Jessica Myers,Female,65,Dr Congo,IDP
3299,BEN003299,Angel Vazquez,Female,66,Burundi,IDP
3300,BEN003300,Sean Moore,Male,50,Ethiopia,Host Community
3301,BEN003301,Jimmy Brown MD,Male,58,Ethiopia,IDP
3302,BEN003302,Melinda Brooks,Male,58,Uganda,Refugee
3303,BEN003303,Erica Davies,Male,57,Uganda,Host Community
3304,BEN003304,Shane Hull,Female,31,Tanzania,Refugee
3305,BEN003305,Elizabeth Hammond,Female,30,Burundi,Host Community
3306,BEN003306,Lucas Adams,Male,21,Ethiopia,Refugee
3307,BEN003307,Dr. Christopher Armstrong Jr.,Female,66,Sudan,IDP
3308,BEN003308,Joseph Sanchez,Female,14,Rwanda,Host Community
3309,BEN003309,Matthew Barrett,Female,64,Dr Congo,IDP
3310,BEN003310,Tammy Kim,Male,8,Dr Congo,IDP
3311,BEN003311,Alexis Reeves,Female,23,Kenya,IDP
3312,BEN003312,Frank Brown,Female,15,Ethiopia,IDP
3313,BEN003313,Michelle Vincent,Male,65,Tanzania,Host Community
3314,BEN003314,Donna Anderson,Male,19,Uganda,IDP
3315,BEN003315,Rebecca Rivera,Female,67,Tanzania,IDP
3316,BEN003316,Jay Rios,Male,19,Sudan,Refugee
3317,BEN003317,Michael Merritt,Male,36,Kenya,Host Community
3318,BEN003318,Jessica Brady,Female,46,Sudan,Host Community
3319,BEN003319,Rachel Moore,Female,72,Uganda,Refugee
3320,BEN003320,Scott Jones,Female,46,Ethiopia,IDP
3321,BEN003321,Kristen Bray,Male,48,South Sudan,IDP
3322,BEN003322,Julie Chambers,Male,43,Sudan,IDP
3323,BEN003323,Gregory Barnes,Female,32,Uganda,Refugee
3324,BEN003324,Jesse Scott,Female,7,Somalia,IDP
3325,BEN003325,Tiffany Aguilar,Female,35,Uganda,Refugee
3326,BEN003326,Jamie Armstrong,Male,43,Somalia,IDP
3327,BEN003327,Devin King,Male,55,Rwanda,Refugee
3328,BEN003328,Bailey Serrano,Male,80,Kenya,IDP
3329,BEN003329,Melissa Li,Male,61,Tanzania,Refugee
3330,BEN003330,Michael Craig,Male,79,Ethiopia,Refugee
3331,BEN003331,Natalie Barnes,Male,38,Rwanda,Refugee
3332,BEN003332,Ryan Grant,Male,40,Kenya,Refugee
3333,BEN003333,Monica Donaldson,Male,22,Dr Congo,IDP
3334,BEN003334,James Campbell,Male,29,Sudan,Host Community
3335,BEN003335,Timothy Moore,Female,7,South Sudan,IDP
3336,BEN003336,Jennifer Watkins,Male,26,Ethiopia,IDP
3337,BEN003337,Kevin Todd,Female,40,Ethiopia,IDP
3338,BEN003338,Louis Ayers,Female,37,Kenya,IDP
3339,BEN003339,Kara Campbell,Male,66,Rwanda,Refugee
3340,BEN003340,Kyle Hunter,Female,26,Tanzania,IDP
3341,BEN003341,Bryan Horn,Male,44,Dr Congo,Refugee
3342,BEN003342,Leon Wright,Male,6,Ethiopia,Host Community
3343,BEN003343,Laurie Diaz,Male,14,Sudan,Host Community
3344,BEN003344,Jacob Gutierrez,Female,23,Rwanda,IDP
3345,BEN003345,Maria Spencer,Female,31,Burundi,Host Community
3346,BEN003346,Mark Smith,Female,43,Ethiopia,Host Community
3347,BEN003347,Lauren Kelly,Male,4,Rwanda,Host Community
3348,BEN003348,Robert Sweeney,Male,67,Sudan,Refugee
3349,BEN003349,Susan Miller,Female,74,Dr Congo,Refugee
3350,BEN003350,Benjamin Davenport,Male,43,Rwanda,IDP
3351,BEN003351,Rachel Hayes,Male,18,Kenya,IDP
3352,BEN003352,Hector Thomas,Female,30,Rwanda,Host Community
3353,BEN003353,Laura Rowe,Male,67,Uganda,IDP
3354,BEN003354,Brett Guerrero,Male,64,Rwanda,Host Community
3355,BEN003355,Maria Olson,Female,38,Tanzania,IDP
3356,BEN003356,David Henderson,Male,48,Rwanda,IDP
3357,BEN003357,Russell Vasquez,Male,54,Ethiopia,Refugee
3358,BEN003358,Daniel Collins DDS,Female,51,Tanzania,IDP
3359,BEN003359,Karl Montoya,Male,7,Rwanda,Refugee
3360,BEN003360,Tyler Hurst,Male,36,Dr Congo,IDP
3361,BEN003361,Haley Greene MD,Female,63,Sudan,Host Community
3362,BEN003362,Brandon Freeman,Female,42,Sudan,Host Community
3363,BEN003363,Kelly Fuentes,Male,41,Tanzania,Refugee
3364,BEN003364,Jessica Mitchell,Female,50,Dr Congo,Host Community
3365,BEN003365,Antonio Travis,Male,80,Uganda,IDP
3366,BEN003366,Brandon Foster,Female,43,South Sudan,IDP
3367,BEN003367,Jocelyn Graham,Female,78,Rwanda,Refugee
3368,BEN003368,Nicholas Shaw,Female,26,Rwanda,Refugee
3369,BEN003369,Theresa Grant DDS,Male,51,Tanzania,Host Community
3370,BEN003370,Elijah Harrison,Male,26,Tanzania,Refugee
3371,BEN003371,Katherine Peterson,Female,77,Somalia,Refugee
3372,BEN003372,Glen Smith,Female,34,South Sudan,Refugee
3373,BEN003373,Jennifer Ferguson,Female,61,Dr Congo,Host Community
3374,BEN003374,Cheryl Russell,Female,48,Dr Congo,Host Community
3375,BEN003375,Adam Morales,Male,73,Rwanda,Refugee
3376,BEN003376,Timothy Wilkerson,Female,40,Kenya,IDP
3377,BEN003377,Kimberly Johnson,Female,62,Tanzania,Refugee
3378,BEN003378,Samuel Ruiz,Female,15,Tanzania,IDP
3379,BEN003379,Peter Torres,Male,32,Ethiopia,Host Community
3380,BEN003380,Alexis Owen,Male,36,Somalia,Refugee
3381,BEN003381,Tabitha Strong,Male,69,Uganda,IDP
3382,BEN003382,Robert Pierce,Female,50,Dr Congo,Refugee
3383,BEN003383,Samantha Estrada,Male,57,South Sudan,Refugee
3384,BEN003384,Jennifer Scott,Female,23,Burundi,IDP
3385,BEN003385,Johnny Ward,Male,26,Uganda,Refugee
3386,BEN003386,Lisa Mosley,Male,19,Rwanda,Host Community
3387,BEN003387,Terry May,Male,40,Dr Congo,Host Community
3388,BEN003388,Shelly Smith,Male,43,Uganda,IDP
3389,BEN003389,Robert Roberts,Female,42,Dr Congo,Refugee
3390,BEN003390,Monica Duffy,Male,20,Uganda,IDP
3391,BEN003391,Matthew Johnson,Male,47,Rwanda,Refugee
3392,BEN003392,Richard James,Female,22,Kenya,Host Community
3393,BEN003393,Alexander Williams,Female,58,Somalia,Host Community
3394,BEN003394,Laura Wright,Male,43,Ethiopia,IDP
3395,BEN003395,Thomas Montes,Male,51,Burundi,IDP
3396,BEN003396,Cynthia Ruiz,Female,39,Uganda,IDP
3397,BEN003397,Sherri Murphy,Male,77,Somalia,IDP
3398,BEN003398,Tracey Lawrence,Female,54,Kenya,Host Community
3399,BEN003399,Matthew Wagner,Female,59,Uganda,Host Community
3400,BEN003400,Thomas Clark,Female,4,Somalia,Refugee
3401,BEN003401,Gregory Soto,Male,52,South Sudan,Host Community
3402,BEN003402,Samantha Moore,Male,24,South Sudan,Host Community
3403,BEN003403,Juan Hernandez,Male,34,South Sudan,Host Community
3404,BEN003404,Hannah Walker MD,Male,47,Tanzania,Host Community
3405,BEN003405,Jennifer Davis,Male,75,Burundi,Host Community
3406,BEN003406,Peter Mclaughlin,Female,58,Rwanda,Host Community
3407,BEN003407,Matthew Jackson,Male,53,Ethiopia,Refugee
3408,BEN003408,Kevin Graham,Female,29,South Sudan,Host Community
3409,BEN003409,John Hale,Male,47,Burundi,IDP
3410,BEN003410,Kim Haley,Female,31,Tanzania,IDP
3411,BEN003411,Elizabeth Taylor,Female,62,Burundi,Host Community
3412,BEN003412,Alyssa Hodges,Female,76,Somalia,IDP
3413,BEN003413,Kimberly Rivas,Male,59,Ethiopia,Refugee
3414,BEN003414,Melanie Ford,Male,42,Somalia,Refugee
3415,BEN003415,John Thomas,Female,21,Kenya,Refugee
3416,BEN003416,Joshua Watson,Female,21,Rwanda,Host Community
3417,BEN003417,Maria Hicks,Male,47,Somalia,Refugee
3418,BEN003418,Felicia Delgado,Female,20,Dr Congo,IDP
3419,BEN003419,Denise Landry,Male,51,Uganda,IDP
3420,BEN003420,Mason Griffin,Male,6,Tanzania,Host Community
3421,BEN003421,Zachary Atkins,Female,78,Somalia,Host Community
3422,BEN003422,Amy Reyes,Male,43,Uganda,IDP
3423,BEN003423,Raymond Young,Male,55,Burundi,Host Community
3424,BEN003424,Diane Campbell,Female,46,Dr Congo,Refugee
3425,BEN003425,Colton Carson,Female,10,Kenya,Host Community
3426,BEN003426,Jessica Allen,Female,65,Rwanda,Refugee
3427,BEN003427,Jason Howe,Male,58,Kenya,Refugee
3428,BEN003428,Calvin Lee,Female,10,Sudan,Host Community
3429,BEN003429,Dwayne Love,Female,3,Dr Congo,Refugee
3430,BEN003430,Melissa Black,Male,14,Dr Congo,Refugee
3431,BEN003431,Andrew Andrews,Male,45,South Sudan,Host Community
3432,BEN003432,Cory Kemp,Female,56,Somalia,Host Community
3433,BEN003433,Courtney Hernandez,Female,78,South Sudan,Host Community
3434,BEN003434,Michelle Chandler,Male,14,Burundi,Host Community
3435,BEN003435,David Murphy,Female,31,Kenya,Refugee
3436,BEN003436,Steven Chambers,Male,25,Rwanda,IDP
3437,BEN003437,Shane Hunt,Male,6,Kenya,IDP
3438,BEN003438,Larry Rogers,Female,80,Burundi,Refugee
3439,BEN003439,Wendy Wagner,Female,26,Uganda,IDP
3440,BEN003440,Jose Moore,Female,2,Uganda,Refugee
3441,BEN003441,Carlos Stevens,Male,30,Somalia,Refugee
3442,BEN003442,Brittney Jones,Male,25,Somalia,IDP
3443,BEN003443,Cole Mckay,Male,58,South Sudan,Host Community
3444,BEN003444,Rebecca Taylor,Male,74,Ethiopia,Refugee
3445,BEN003445,Nicole Li,Female,26,Uganda,IDP
